"SalesOrderNumber","SalesOrderLineNumber","OrderDate","DueDate","DeliveryDate","StoreKey","ProductKey","PromotionKey","CurrencyKey","CustomerKey","Quantity","NetPrice","UnitCost","UnitPrice","DiscountAmount","DeliveryStatus","IsOrderDelayed"
"20231201004119","2","2023-12-01","2023-12-08","2023-12-13","269","1237","1","1","28404","4","89.24","45.5","89.24","0.0","Delayed","1"
"20240415650449","1","2024-04-15","2024-04-21","2024-04-21","415","326","1","1","7435","4","143.13","76.43","149.9","6.77","On Time","0"
"20230824865333","1","2023-08-24","2023-08-28","2023-08-28","205","181","1","1","10058","5","64.67","29.74","64.67","0.0","On Time","0"
"20250402395711","1","2025-04-02","2025-04-05","2025-04-09","423","2434","1","1","18637","4","14.58","7.44","14.58","0.0","Delayed","1"
"20250827981407","1","2025-08-27","2025-09-03","2025-09-03","37","810","1","1","9362","5","10.0","4.6","10.0","0.0","On Time","0"
"20250827981407","2","2025-08-27","2025-09-03","2025-09-02","497","960","1","1","9362","3","70.44","34.12","74.2","3.76","Early Delivery","0"
"20231109731162","1","2023-11-09","2023-11-13","2023-11-13","466","1868","1","1","9375","3","944.8","458.57","997.19","52.39","On Time","0"
"20241128966046","1","2024-11-28","2024-12-01","2024-12-01","410","422","1","1","10516","5","460.37","160.96","485.81","25.44","On Time","0"
"20210101674735","1","2021-01-01","2021-01-06","2021-01-06","304","1872","2","1","19954","8","1037.04","440.52","1329.58","292.54","On Time","1"
"20210101674735","2","2021-01-01","2021-01-06","2021-01-06","321","2499","2","1","19954","7","9.26","6.06","11.89","2.63","On Time","1"
"20210101674735","3","2021-01-01","2021-01-06","2021-01-06","436","1531","2","1","19954","4","159.94","64.61","195.03","35.09","On Time","1"
"20210101674735","4","2021-01-01","2021-01-06","2021-01-06","183","468","2","1","19954","2","72.69","41.27","89.74","17.05","On Time","1"
"20210101674735","5","2021-01-01","2021-01-06","2021-01-10","436","2498","1","1","19954","2","11.89","6.06","11.89","0.0","Delayed","1"
"20241122410610","1","2024-11-22","2024-11-27","2024-12-01","363","2394","1","1","4625","2","150.4","76.68","150.4","0.0","Delayed","1"
"20240529919925","1","2024-05-29","2024-06-02","2024-06-05","414","2320","1","1","14486","3","134.61","61.9","134.61","0.0","Delayed","1"
"20230321200203","1","2023-03-21","2023-03-26","2023-03-26","15","97","1","1","13005","3","33.79","17.23","33.79","0.0","On Time","0"
"20230321200203","2","2023-03-21","2023-03-26","2023-03-26","311","2192","1","1","13005","4","134.61","61.9","134.61","0.0","On Time","0"
"20230321200203","3","2023-03-21","2023-03-26","2023-03-26","7","229","1","1","13005","4","150.36","76.66","150.36","0.0","On Time","0"
"20230321200203","4","2023-03-21","2023-03-26","2023-03-24","231","1203","1","1","13005","3","491.32","162.78","491.32","0.0","Early Delivery","0"
"20221216770639","1","2022-12-16","2022-12-21","2022-12-21","492","536","56","1","7635","4","34.84","25.3","49.63","14.79","On Time","0"
"20221216770639","2","2022-12-16","2022-12-21","2022-12-21","498","1305","56","1","7635","3","23.94","15.68","34.09","10.15","On Time","0"
"20241016520150","1","2024-10-16","2024-10-20","2024-10-20","423","2364","1","1","16043","2","215.58","99.14","215.58","0.0","On Time","1"
"20241016520150","2","2024-10-16","2024-10-20","2024-10-22","417","503","1","1","16043","2","410.61","136.04","410.61","0.0","Delayed","1"
"20241016520150","3","2024-10-16","2024-10-20","2024-10-24","271","456","1","1","16043","2","280.26","128.88","280.26","0.0","Delayed","1"
"20230325999919","1","2023-03-25","2023-03-31","2023-03-31","350","2499","1","1","18624","4","11.89","6.06","11.89","0.0","On Time","0"
"20230325999919","2","2023-03-25","2023-03-31","2023-03-31","372","2144","1","1","18624","4","74.7","38.08","74.7","0.0","On Time","0"
"20221209901062","1","2022-12-09","2022-12-12","2022-12-12","276","1953","57","1","28627","4","170.59","113.66","247.17","76.58","On Time","0"
"20221209901062","2","2022-12-09","2022-12-12","2022-12-12","42","1722","1","1","28627","5","28.08","14.31","28.08","0.0","On Time","0"
"20251024412503","1","2025-10-24","2025-10-28","2025-11-01","249","1998","1","1","32677","5","70.18","35.78","70.18","0.0","Delayed","1"
"20251024412503","2","2025-10-24","2025-10-28","2025-11-03","404","757","1","1","32677","6","13.99","6.43","13.99","0.0","Delayed","1"
"20251213898975","1","2025-12-13","2025-12-20","2025-12-20","378","2296","1","1","17995","7","134.61","61.9","134.61","0.0","On Time","0"
"20251213898975","2","2025-12-13","2025-12-20","2025-12-20","4","1337","1","1","17995","7","23.78","10.94","23.78","0.0","On Time","0"
"20251213898975","3","2025-12-13","2025-12-20","2025-12-20","297","643","1","1","17995","5","84.73","38.97","84.73","0.0","On Time","0"
"20250515277785","1","2025-05-15","2025-05-22","2025-05-20","393","1381","1","1","1929","2","11.53","5.3","11.53","0.0","Early Delivery","0"
"20220516781987","1","2022-05-16","2022-05-19","2022-05-22","56","1617","1","1","8890","1","29.07","13.37","29.07","0.0","Delayed","1"
"20250803907719","1","2025-08-03","2025-08-07","2025-08-07","78","1629","1","1","3914","4","5.01","2.55","5.01","0.0","On Time","0"
"20250328077475","1","2025-03-28","2025-04-04","2025-04-08","242","1302","1","1","5094","1","47.63","21.9","47.63","0.0","Delayed","1"
"20250328077475","2","2025-03-28","2025-04-04","2025-04-07","389","1520","1","1","5094","1","140.38","64.55","140.38","0.0","Delayed","1"
"20250328077475","3","2025-03-28","2025-04-04","2025-04-05","70","1525","1","1","5094","3","201.54","66.78","201.54","0.0","Delayed","1"
"20250328077475","4","2025-03-28","2025-04-04","2025-04-02","267","338","1","1","5094","1","601.12","199.16","601.12","0.0","Early Delivery","1"
"20250206739248","1","2025-02-06","2025-02-11","2025-02-13","42","1624","1","1","39018","3","109.8","36.38","109.8","0.0","Delayed","1"
"20250206739248","2","2025-02-06","2025-02-11","2025-02-13","57","143","1","1","39018","5","142.5","76.68","150.4","7.9","Delayed","1"
"20250206739248","3","2025-02-06","2025-02-11","2025-02-13","108","198","1","1","39018","4","300.31","138.1","300.31","0.0","Delayed","1"
"20250206739248","4","2025-02-06","2025-02-11","2025-02-11","339","1758","1","1","39018","2","25.34","12.92","25.34","0.0","On Time","1"
"20251112619750","1","2025-11-12","2025-11-16","2025-11-16","392","2503","1","1","19495","2","5.01","2.55","5.01","0.0","On Time","0"
"20241210277504","1","2024-12-10","2024-12-17","2024-12-20","289","1112","1","1","19096","6","287.77","107.14","323.37","35.6","Delayed","1"
"20230904871221","1","2023-09-04","2023-09-09","2023-09-09","378","1989","1","1","15429","4","298.78","110.62","333.87","35.09","On Time","0"
"20211210887606","1","2021-12-10","2021-12-17","2021-12-17","103","1083","1","1","529","5","179.48","82.54","179.48","0.0","On Time","0"
"20240921899430","1","2024-09-21","2024-09-28","2024-09-28","352","1030","1","1","27517","6","74.2","34.12","74.2","0.0","On Time","0"
"20240921899430","2","2024-09-21","2024-09-28","2024-09-28","13","2474","1","1","27517","2","15.04","7.67","15.04","0.0","On Time","0"
"20240921899430","3","2024-09-21","2024-09-28","2024-09-28","42","996","1","1","27517","5","93.7","43.09","93.7","0.0","On Time","0"
"20231110104981","1","2023-11-10","2023-11-14","2023-11-14","347","2039","1","1","18837","9","90.24","41.5","90.24","0.0","On Time","0"
"20231110104981","2","2023-11-10","2023-11-14","2023-11-14","65","215","1","1","18837","5","285.27","131.18","285.27","0.0","On Time","0"
"20230819677746","1","2023-08-19","2023-08-25","2023-08-25","125","1248","1","1","31790","6","25.06","12.78","25.06","0.0","On Time","0"
"20221121030423","1","2022-11-21","2022-11-25","2022-11-25","478","1734","53","1","15220","1","5.64","7.16","14.04","8.4","On Time","0"
"20250803566630","1","2025-08-03","2025-08-07","2025-08-07","46","2016","1","1","20835","4","70.18","35.78","70.18","0.0","On Time","0"
"20240529640026","1","2024-05-29","2024-06-05","2024-06-09","199","1850","1","1","11990","5","802.11","408.94","802.11","0.0","Delayed","1"
"20240529640026","2","2024-05-29","2024-06-05","2024-06-05","28","418","1","1","11990","4","135.34","69.0","135.34","0.0","On Time","1"
"20250818172958","1","2025-08-18","2025-08-21","2025-08-21","246","2375","1","1","7040","6","50.13","28.12","55.14","5.01","On Time","0"
"20250818172958","2","2025-08-18","2025-08-21","2025-08-21","458","1585","1","1","7040","4","11.48","3.8","11.48","0.0","On Time","0"
"20250818172958","3","2025-08-18","2025-08-21","2025-08-21","494","345","1","1","7040","1","350.44","161.15","350.44","0.0","On Time","0"
"20211217488535","1","2021-12-17","2021-12-24","2021-12-24","65","607","1","1","35404","5","125.84","41.69","125.84","0.0","On Time","0"
"20220322807859","1","2022-03-22","2022-03-29","2022-03-31","314","1552","41","1","3987","3","153.67","66.11","199.54","45.87","Delayed","1"
"20230731316113","1","2023-07-31","2023-08-03","2023-08-05","337","1329","1","1","14283","4","8.52","3.92","8.52","0.0","Delayed","1"
"20231028621222","1","2023-10-28","2023-11-02","2023-10-31","153","1887","1","1","5053","8","1329.58","440.52","1329.58","0.0","Early Delivery","0"
"20231028621222","2","2023-10-28","2023-11-02","2023-11-02","428","2222","1","1","5053","3","318.85","105.64","318.85","0.0","On Time","0"
"20231028621222","3","2023-10-28","2023-11-02","2023-11-02","268","1656","1","1","5053","5","80.21","36.88","80.21","0.0","On Time","0"
"20231028621222","4","2023-10-28","2023-11-02","2023-11-02","135","13","1","1","5053","3","38.95","17.91","38.95","0.0","On Time","0"
"20211112222192","1","2021-11-12","2021-11-19","2021-11-19","291","250","1","1","9084","2","241.41","121.96","265.22","23.81","On Time","0"
"20231108268544","1","2023-11-08","2023-11-15","2023-11-13","13","2244","1","1","20672","4","40.08","20.44","40.08","0.0","Early Delivery","0"
"20231108268544","2","2023-11-08","2023-11-15","2023-11-15","251","1879","1","1","20672","2","911.46","419.15","911.46","0.0","On Time","0"
"20250415185687","1","2025-04-15","2025-04-21","2025-04-21","385","2468","1","1","25401","2","15.54","7.92","15.54","0.0","On Time","0"
"20250415185687","2","2025-04-15","2025-04-21","2025-04-21","353","1937","1","1","25401","4","140.37","71.57","140.37","0.0","On Time","0"
"20241204390161","1","2024-12-04","2024-12-11","2024-12-11","450","1074","1","1","22594","2","156.42","71.93","156.42","0.0","On Time","0"
"20231125520383","1","2023-11-25","2023-12-02","2023-12-05","160","1668","1","1","36035","3","3.5","1.78","3.5","0.0","Delayed","1"
"20231125520383","2","2023-11-25","2023-12-02","2023-12-06","493","1121","1","1","36035","2","218.69","72.46","218.69","0.0","Delayed","1"
"20240303984171","1","2024-03-03","2024-03-08","2024-03-14","231","2205","1","1","19486","7","15.04","7.67","15.04","0.0","Delayed","1"
"20240303984171","2","2024-03-03","2024-03-08","2024-03-14","424","1452","1","1","19486","5","146.9","67.55","146.9","0.0","Delayed","1"
"20241105531801","1","2024-11-05","2024-11-10","2024-11-10","313","229","1","1","13219","5","150.36","76.66","150.36","0.0","On Time","1"
"20241105531801","2","2024-11-05","2024-11-10","2024-11-12","481","235","1","1","13219","1","400.58","132.72","400.58","0.0","Delayed","1"
"20241105531801","3","2024-11-05","2024-11-10","2024-11-14","382","1128","1","1","13219","4","282.89","104.15","314.35","31.46","Delayed","1"
"20231128313816","1","2023-11-28","2023-12-01","2023-12-01","357","727","1","1","22899","1","94.25","43.34","94.25","0.0","On Time","0"
"20221229934666","1","2022-12-29","2023-01-01","2023-01-04","56","2417","1","1","20311","4","37.1","17.06","37.1","0.0","Delayed","1"
"20221229934666","2","2022-12-29","2023-01-01","2023-01-03","385","1927","1","1","20311","1","1520.09","531.54","1604.32","84.23","Delayed","1"
"20210905720059","1","2021-09-05","2021-09-09","2021-09-11","8","552","1","1","8184","4","1252.88","415.1","1252.88","0.0","Delayed","1"
"20210905720059","2","2021-09-05","2021-09-09","2021-09-09","352","1818","17","1","8184","1","11.78","8.18","16.04","4.26","On Time","1"
"20210905720059","3","2021-09-05","2021-09-09","2021-09-13","454","876","21","1","8184","6","56.5","21.59","65.15","8.65","Delayed","1"
"20210905720059","4","2021-09-05","2021-09-09","2021-09-09","171","975","22","1","8184","4","70.31","38.04","82.72","12.41","On Time","1"
"20210905720059","5","2021-09-05","2021-09-09","2021-09-08","493","1610","19","1","8184","4","127.97","48.17","145.39","17.42","Early Delivery","1"
"20251130265671","1","2025-11-30","2025-12-05","2025-12-07","67","696","1","1","26232","3","95.26","43.8","95.26","0.0","Delayed","1"
"20231122364370","1","2023-11-22","2023-11-25","2023-11-25","112","461","1","1","30470","4","410.61","136.04","410.61","0.0","On Time","1"
"20231122364370","2","2023-11-22","2023-11-25","2023-11-27","30","43","1","1","30470","1","109.92","53.49","116.31","6.39","Delayed","1"
"20230923155067","1","2023-09-23","2023-09-30","2023-09-30","335","1293","1","1","4169","4","298.3","98.84","298.3","0.0","On Time","0"
"20230923155067","2","2023-09-23","2023-09-30","2023-09-30","47","168","1","1","4169","3","55.9","29.74","64.67","8.77","On Time","0"
"20230923155067","3","2023-09-23","2023-09-30","2023-09-30","451","487","1","1","4169","1","29.58","15.08","29.58","0.0","On Time","0"
"20230923155067","4","2023-09-23","2023-09-30","2023-09-30","275","1745","1","1","4169","7","54.65","18.1","54.65","0.0","On Time","0"
"20210831877013","1","2021-08-31","2021-09-06","2021-09-06","364","370","17","1","18471","5","135.59","97.88","191.99","56.4","On Time","0"
"20251127674065","1","2025-11-27","2025-12-03","2025-12-03","180","849","1","1","22494","2","7.82","3.99","7.82","0.0","On Time","0"
"20251122987652","1","2025-11-22","2025-11-29","2025-11-29","266","787","1","1","27531","6","4.76","2.43","4.76","0.0","On Time","0"
"20230904705505","1","2023-09-04","2023-09-08","2023-09-08","440","400","1","1","30389","5","380.02","174.76","380.02","0.0","On Time","0"
"20251112176823","1","2025-11-12","2025-11-17","2025-11-17","47","459","1","1","29697","3","135.31","68.99","135.31","0.0","On Time","0"
"20251112176823","2","2025-11-12","2025-11-17","2025-11-17","386","1325","1","1","29697","2","20.05","9.22","20.05","0.0","On Time","0"
"20230814263926","1","2023-08-14","2023-08-18","2023-08-18","391","600","1","1","26314","10","1252.88","415.1","1252.88","0.0","On Time","0"
"20230907784071","1","2023-09-07","2023-09-10","2023-09-10","445","1647","1","1","29406","4","90.24","41.5","90.24","0.0","On Time","0"
"20230907784071","2","2023-09-07","2023-09-10","2023-09-10","496","2104","1","1","29406","2","129.1","65.82","129.1","0.0","On Time","0"
"20231031981877","1","2023-10-31","2023-11-06","2023-11-06","82","2317","1","1","7453","5","15.04","7.67","15.04","0.0","On Time","0"
"20231031981877","2","2023-10-31","2023-11-06","2023-11-06","103","2184","1","1","7453","3","223.1","102.6","223.1","0.0","On Time","0"
"20221025476263","1","2022-10-25","2022-10-28","2022-10-28","85","590","1","1","23503","3","500.85","230.32","500.85","0.0","On Time","0"
"20210311787089","1","2021-03-11","2021-03-18","2021-03-18","305","734","4","1","23153","2","70.44","34.35","74.7","4.26","On Time","0"
"20240913919845","1","2024-09-13","2024-09-16","2024-09-16","452","1427","1","1","9770","2","115.31","53.03","115.31","0.0","On Time","0"
"20240913919845","2","2024-09-13","2024-09-16","2024-09-16","255","1011","1","1","9770","1","94.33","45.4","98.72","4.39","On Time","0"
"20240913919845","3","2024-09-13","2024-09-16","2024-09-15","369","68","1","1","9770","6","12.88","6.57","12.88","0.0","Early Delivery","0"
"20230816424735","1","2023-08-16","2023-08-23","2023-08-23","207","22","1","1","15151","2","67.18","30.89","67.18","0.0","On Time","0"
"20230816424735","2","2023-08-16","2023-08-23","2023-08-23","13","1631","1","1","15151","4","5.47","2.92","6.35","0.88","On Time","0"
"20240823248504","1","2024-08-23","2024-08-28","2024-08-28","139","966","1","1","6036","6","92.5","42.53","92.5","0.0","On Time","0"
"20240305411274","1","2024-03-05","2024-03-11","2024-03-15","453","1708","1","1","13223","2","35.16","16.17","35.16","0.0","Delayed","1"
"20231031191559","1","2023-10-31","2023-11-03","2023-11-03","429","133","1","1","33481","3","165.8","80.68","175.45","9.65","On Time","0"
"20231031191559","2","2023-10-31","2023-11-03","2023-11-03","23","614","1","1","33481","5","500.85","230.32","500.85","0.0","On Time","0"
"20241126213300","1","2024-11-26","2024-11-30","2024-12-02","315","1008","1","1","22419","3","92.5","42.53","92.5","0.0","Delayed","1"
"20210327900481","1","2021-03-27","2021-04-03","2021-04-03","162","1830","8","1","4036","6","721.44","408.71","801.66","80.22","On Time","0"
"20210327900481","2","2021-03-27","2021-04-03","2021-04-03","11","1291","7","1","4036","3","108.94","60.89","183.77","74.83","On Time","0"
